scenario,description,exclude_outliers,test_cell,window,model_name,n_features,oof_rmse,mean_inner_rmse,meta_coef,meta_abs_weight
only_very_narrow_window,Only very-narrow partial-window features are available.,False,Cell10,very_narrow_365_38,RandomForest,19,0.016474635529623916,0.01650616288603157,0.027193857727261888,0.3385556469533103
only_very_narrow_window,Only very-narrow partial-window features are available.,False,Cell10,very_narrow_365_38,HistGB,19,0.09484247790169215,0.09315613686915916,0.001142819180943494,0.014227767572936183
only_very_narrow_window,Only very-narrow partial-window features are available.,False,Cell10,very_narrow_365_38,XGBoost,19,0.024373633608749737,0.022743867007770573,0.0009328135454293331,0.01161325827791765
only_very_narrow_window,Only very-narrow partial-window features are available.,False,Cell10,very_narrow_365_38,LightGBM,19,0.09484247747860428,0.09315613669860909,0.0011428264760365554,0.014227858394730421
only_very_narrow_window,Only very-narrow partial-window features are available.,False,Cell10,very_narrow_365_38,CatBoost,19,0.020056375634650143,0.020231204374017913,0.007750391897706044,0.0964901327860909
only_very_narrow_window,Only very-narrow partial-window features are available.,False,Cell11,very_narrow_365_38,Ridge,19,0.023833878909315445,0.023832504202702075,-0.01095197416317725,0.15845054584006463
only_very_narrow_window,Only very-narrow partial-window features are available.,False,Cell11,very_narrow_365_38,ExtraTrees,19,0.014660401615719352,0.014484990937120048,0.0280377265224728,0.4056431293033148
only_very_narrow_window,Only very-narrow partial-window features are available.,False,Cell11,very_narrow_365_38,RandomForest,19,0.017028523845363963,0.016817094446519597,0.013161264258624133,0.1904140271564825
only_very_narrow_window,Only very-narrow partial-window features are available.,False,Cell11,very_narrow_365_38,HistGB,19,0.0860130647874744,0.08568438614791636,-0.0014445130454649809,0.02089886965736042
only_very_narrow_window,Only very-narrow partial-window features are available.,False,Cell11,very_narrow_365_38,XGBoost,19,0.019745243067118914,0.018743391571906506,0.006213103738194792,0.08988970061561109
only_very_narrow_window,Only very-narrow partial-window features are available.,False,Cell11,very_narrow_365_38,LightGBM,19,0.08601306438954298,0.08568438580709896,-0.001444517849004639,0.02089893915382466
only_very_narrow_window,Only very-narrow partial-window features are available.,False,Cell11,very_narrow_365_38,CatBoost,19,0.018972323446934575,0.018733139606080224,0.007866095342550046,0.11380478825887393
only_very_narrow_window,Only very-narrow partial-window features are available.,False,Cell12,very_narrow_365_38,Ridge,19,0.014683492149378276,0.014729781377699059,0.01191827647534242,0.2306051654790385
only_very_narrow_window,Only very-narrow partial-window features are available.,False,Cell12,very_narrow_365_38,ExtraTrees,19,0.012394788532388531,0.012123709917330475,0.012464777817609726,0.24117934814117112
only_very_narrow_window,Only very-narrow partial-window features are available.,False,Cell12,very_narrow_365_38,RandomForest,19,0.01378259059206607,0.01344016204701523,0.0052436481423053585,0.10145865889853328
only_very_narrow_window,Only very-narrow partial-window features are available.,False,Cell12,very_narrow_365_38,HistGB,19,0.09013186096777978,0.08960006484068407,0.0009807740669476636,0.01897686854923522
only_very_narrow_window,Only very-narrow partial-window features are available.,False,Cell12,very_narrow_365_38,XGBoost,19,0.015617355353059437,0.014961000228708091,0.00639174293850363,0.12367299425236376
only_very_narrow_window,Only very-narrow partial-window features are available.,False,Cell12,very_narrow_365_38,LightGBM,19,0.09013186064519932,0.08960006455178396,0.0009807702240112166,0.018976794192762863
only_very_narrow_window,Only very-narrow partial-window features are available.,False,Cell12,very_narrow_365_38,CatBoost,19,0.014662710778669838,0.014288990835226873,0.013702618790098656,0.26513017046754633
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell01,full_32_42,Ridge,16,0.017848524304002817,0.017246250055803946,0.004225347055826259,0.03814376674222944
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell01,full_32_42,ExtraTrees,16,0.012359549433861826,0.012018950957827575,0.007617385094614885,0.0687649455525986
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell01,full_32_42,RandomForest,16,0.013366753417942929,0.01308758344996259,0.006890743876526064,0.062205287195103154
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell01,full_32_42,HistGB,16,0.09282546883323178,0.09158773397734268,-0.0008081686389197655,0.007295636463479209
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell01,full_32_42,XGBoost,16,0.014618675638692579,0.014222593368723906,0.0032255839157411337,0.029118536031227236
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell01,full_32_42,LightGBM,16,0.09282546843054977,0.09158773366140742,-0.0008081681654440032,0.007295632189238822
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell01,full_32_42,CatBoost,16,0.015936041509581143,0.015935817889210068,0.007288938314133381,0.06579993529038881
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell01,medium_35_40,Ridge,16,0.018421369098761162,0.018144768184397364,0.0035903735715437485,0.03241162683704086
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell01,medium_35_40,ExtraTrees,16,0.012149323258072529,0.011769716058337466,0.010875028889398576,0.09817289793988519
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell01,medium_35_40,RandomForest,16,0.013562220570207215,0.013218341726321652,0.004877402939313303,0.044030115767295375
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell01,medium_35_40,HistGB,16,0.09282546883323178,0.09158773397734268,-0.0008081686389197483,0.007295636463479055
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell01,medium_35_40,XGBoost,16,0.01559265934737221,0.014997681634568133,0.0030749112981478953,0.02775835872413648
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell01,medium_35_40,LightGBM,16,0.09282546843054977,0.09158773366140742,-0.0008081681654440519,0.007295632189239262
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell01,medium_35_40,CatBoost,16,0.017205319995384546,0.016977266409273096,-0.0003349507033616297,0.0030237235735594056
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell01,narrow_36_385,Ridge,16,0.018766907240521696,0.01809733466719456,0.012876541192304691,0.11624128792183525
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell01,narrow_36_385,ExtraTrees,16,0.013057526514136795,0.012358073852974352,0.006926296079933125,0.06252623005163405
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell01,narrow_36_385,RandomForest,16,0.014436035141664784,0.013914588374944194,0.004642051103816484,0.04190550791924472
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell01,narrow_36_385,HistGB,16,0.09282546883323178,0.09158773397734268,-0.0008081686389196891,0.007295636463478521
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell01,narrow_36_385,XGBoost,16,0.01597142069889255,0.015181442660681478,-0.0010408507060206804,0.009396143327254807
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell01,narrow_36_385,LightGBM,16,0.09282546843054977,0.09158773366140742,-0.0008081681654444165,0.007295632189242554
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell01,narrow_36_385,CatBoost,16,0.0167416535553146,0.016521615474628444,0.00026677718872617683,0.0024082961054968616
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell01,very_narrow_365_38,Ridge,16,0.02571079467787253,0.02572644740605076,-0.009684146743169891,0.08742236545034753
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell01,very_narrow_365_38,ExtraTrees,16,0.013926108132989374,0.013556168990872223,0.0016884183834563692,0.015241975660448564
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell01,very_narrow_365_38,RandomForest,16,0.014386562358288241,0.013911404100139435,0.0031455459609486523,0.028396003884685602
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell01,very_narrow_365_38,HistGB,16,0.09282546883323178,0.09158773397734268,-0.0008081686389196898,0.007295636463478526
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell01,very_narrow_365_38,XGBoost,16,0.018189003668018934,0.018225044828177387,-0.007270396254511917,0.06563254927741116
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell01,very_narrow_365_38,LightGBM,16,0.09282546843054977,0.09158773366140742,-0.0008081681654444159,0.0072956321892425485
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell01,very_narrow_365_38,CatBoost,16,0.017961471449900724,0.01783629007168877,0.004767210961293469,0.04303537212827103
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell03,full_32_42,Ridge,16,0.007059476067963312,0.006837080946748377,0.010011268091879855,0.11216606483895764
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell03,full_32_42,ExtraTrees,16,0.007053267435746302,0.0070258585237483765,0.007917859639921046,0.08871155478070761
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell03,full_32_42,RandomForest,16,0.009084541849508607,0.00899505352044706,0.0025039362791951063,0.02805405633604195
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell03,full_32_42,HistGB,16,0.08922126126699337,0.08907831170802243,7.283353859838964e-05,0.0008160256361033766
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell03,full_32_42,XGBoost,16,0.012575021579715982,0.011604696943682822,8.928988400654989e-05,0.00100040222947032
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell03,full_32_42,LightGBM,16,0.08922126119043591,0.08907831163022062,7.282401086674906e-05,0.000815918887572106
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell03,full_32_42,CatBoost,16,0.013235940062547216,0.012834638206893258,0.003017106833492343,0.03380360985298701
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell03,medium_35_40,Ridge,16,0.008052977534625012,0.007994097470832776,0.007011310441333656,0.07855459411845801
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell03,medium_35_40,ExtraTrees,16,0.00879112443980696,0.00875864483087446,0.004522066079460119,0.050665145755729286
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell03,medium_35_40,RandomForest,16,0.010300511787760003,0.01026572357722266,0.000859793072202166,0.009633105876261266
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell03,medium_35_40,HistGB,16,0.08922126126699337,0.08907831170802243,7.283353859836254e-05,0.000816025636103073
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell03,medium_35_40,XGBoost,16,0.014344435738490827,0.013548681063327586,-0.0030245948792251938,0.03388750578060374
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell03,medium_35_40,LightGBM,16,0.08922126119043591,0.08907831163022062,7.282401086679571e-05,0.0008159188875726287
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell03,medium_35_40,CatBoost,16,0.014068919698567243,0.014085633595198032,-0.0009703810114552438,0.010872131127690553
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell03,narrow_36_385,Ridge,16,0.007300502879551453,0.0071856588105985875,0.012790377287662238,0.14330315350622727
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell03,narrow_36_385,ExtraTrees,16,0.007314423357661739,0.007335993401959909,0.01010944629913448,0.11326605167974828
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell03,narrow_36_385,RandomForest,16,0.00960289660859007,0.009541431937143194,0.004722348163148752,0.052909102563091386
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell03,narrow_36_385,HistGB,16,0.08922126126699337,0.08907831170802243,7.283353859874193e-05,0.0008160256361073237
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell03,narrow_36_385,XGBoost,16,0.01164557806763296,0.010700799051457342,0.0025460709999937524,0.028526132978251306
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell03,narrow_36_385,LightGBM,16,0.08922126119043591,0.08907831163022062,7.282401086653795e-05,0.0008159188875697407
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell03,narrow_36_385,CatBoost,16,0.012220220387023362,0.011840527394253193,0.004487403254927752,0.05027678410280817
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell03,very_narrow_365_38,Ridge,16,0.021598535901097487,0.019729162882186426,0.0023057711530711017,0.025833817882566314
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell03,very_narrow_365_38,ExtraTrees,16,0.012126424729630252,0.01170325039571245,0.005902072950898036,0.06612671753657719
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell03,very_narrow_365_38,RandomForest,16,0.013991569368050344,0.01374396327632758,0.002512288202064117,0.028147631127312923
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell03,very_narrow_365_38,HistGB,16,0.08922126126699337,0.08907831170802243,7.283353859874508e-05,0.000816025636107359
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell03,very_narrow_365_38,XGBoost,16,0.017983530766790427,0.016885884258750594,0.0017328339467003585,0.019414639887467302
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell03,very_narrow_365_38,LightGBM,16,0.08922126119043591,0.08907831163022062,7.282401086653791e-05,0.0008159188875697403
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell03,very_narrow_365_38,CatBoost,16,0.01632236711865041,0.01601279740156025,-0.0016351347554405561,0.018320019933133126
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell10,full_32_42,Ridge,16,0.02401019887367228,0.020895676443546757,0.005323419112732624,0.03868033239412805
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell10,full_32_42,ExtraTrees,16,0.012901749165500218,0.011743627475047338,0.005397770508228232,0.039220574789256904
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell10,full_32_42,RandomForest,16,0.013257115084587963,0.01268927485747652,0.009917947614175285,0.07206449506601484
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell10,full_32_42,HistGB,16,0.09484247790169215,0.09315613686915916,-0.0007345098959124114,0.005336999833944026
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell10,full_32_42,XGBoost,16,0.017580466146349418,0.015310691949745514,0.003379084722468614,0.024552663896101303
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell10,full_32_42,LightGBM,16,0.09484247747860428,0.09315613669860909,-0.0007345049855064359,0.0053369641545937254
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell10,full_32_42,CatBoost,16,0.016036311475148564,0.015715981643316446,0.008937490567532196,0.0649404261811112
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell10,medium_35_40,Ridge,16,0.023925205558953104,0.021991625076971104,0.008431201568210018,0.06126169520642007
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell10,medium_35_40,ExtraTrees,16,0.013947564899741714,0.01355887678060688,0.004855023677102203,0.035276938680726275
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell10,medium_35_40,RandomForest,16,0.014850891856180996,0.014225099368082975,0.003306115973427764,0.02402246790598416
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell10,medium_35_40,HistGB,16,0.09484247790169215,0.09315613686915916,-0.0007345098959124514,0.005336999833944317
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell10,medium_35_40,XGBoost,16,0.01857195360172096,0.015670534159536672,0.0044617442503946765,0.03241934309663361
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell10,medium_35_40,LightGBM,16,0.09484247747860428,0.09315613669860909,-0.0007345049855064617,0.005336964154593913
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell10,medium_35_40,CatBoost,16,0.019858592263933158,0.019652543012312486,-0.0018993308452313713,0.013800669619314941
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell10,narrow_36_385,Ridge,16,0.024889916284183758,0.022529598880530636,0.017775877178763035,0.12916075614395905
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell10,narrow_36_385,ExtraTrees,16,0.013141969602871225,0.012050268613517202,0.009094967680072216,0.06608466580014596
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell10,narrow_36_385,RandomForest,16,0.0152196711918886,0.014766475578689514,0.005096153640147825,0.03702900571194688
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell10,narrow_36_385,HistGB,16,0.09484247790169215,0.09315613686915916,-0.0007345098959121282,0.005336999833941969
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell10,narrow_36_385,XGBoost,16,0.016790807627616717,0.015429427246317146,0.0057636564279756435,0.041879127252336654
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell10,narrow_36_385,LightGBM,16,0.09484247747860428,0.09315613669860909,-0.0007345049855067246,0.005336964154595823
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell10,narrow_36_385,CatBoost,16,0.017901286483538257,0.017657443425115223,0.0008508452195096658,0.0061823003617866214
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell10,very_narrow_365_38,Ridge,16,0.03889855422765486,0.036741138692842686,-0.020480797354866173,0.14881489370021572
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell10,very_narrow_365_38,ExtraTrees,16,0.014087916887477825,0.014071994990066537,0.0050085382591655465,0.03639238627855925
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell10,very_narrow_365_38,RandomForest,16,0.015233752311289652,0.015141376135546142,0.0032847124960954824,0.02386694875559026
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell10,very_narrow_365_38,HistGB,16,0.09484247790169215,0.09315613686915916,-0.0007345098959121402,0.005336999833942055
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell10,very_narrow_365_38,XGBoost,16,0.021127051605765626,0.020104480046483547,-0.005421461486071288,0.03939271507697529
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell10,very_narrow_365_38,LightGBM,16,0.09484247747860428,0.09315613669860909,-0.0007345049855067363,0.005336964154595908
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell10,very_narrow_365_38,CatBoost,16,0.019393602052387875,0.01949516862969292,0.003063793790354498,0.02226173812137525
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell11,full_32_42,Ridge,16,0.01578296759346811,0.015744023570593468,0.005446281483405592,0.03488156655108033
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell11,full_32_42,ExtraTrees,16,0.013136774679519436,0.012923539677240765,0.012885267492794231,0.08252572272436515
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell11,full_32_42,RandomForest,16,0.014395521107644768,0.014024773781599222,0.009626269225793216,0.0616529556287564
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell11,full_32_42,HistGB,16,0.0860130647874744,0.08568438614791636,-0.0004725700899433209,0.0030266494841725356
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell11,full_32_42,XGBoost,16,0.016229537677999034,0.014370915422123027,0.007357209882056768,0.047120408101043676
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell11,full_32_42,LightGBM,16,0.08601306438954298,0.08568438580709896,-0.00047257473117994923,0.0030266792097026654
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell11,full_32_42,CatBoost,16,0.019083707357346286,0.018969019759180545,0.007640535853842245,0.048935013859228764
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell11,medium_35_40,Ridge,16,0.0171476177868594,0.016918954735448636,0.0021300827333864485,0.013642449963395187
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell11,medium_35_40,ExtraTrees,16,0.015054200658037819,0.014806877319884311,0.005760269376098861,0.03689255140534922
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell11,medium_35_40,RandomForest,16,0.01627095956516416,0.01602654077918776,-0.00040066362384105016,0.002566113209938145
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell11,medium_35_40,HistGB,16,0.0860130647874744,0.08568438614791636,-0.0004725700899433623,0.0030266494841728006
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell11,medium_35_40,XGBoost,16,0.018145512633834304,0.0159241815767454,0.004200151755846459,0.026900532674007684
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell11,medium_35_40,LightGBM,16,0.08601306438954298,0.08568438580709896,-0.0004725747311800107,0.0030266792097030587
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell11,medium_35_40,CatBoost,16,0.021098173425395925,0.021077300209407124,-0.005667987261839521,0.03630151608706472
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell11,narrow_36_385,Ridge,16,0.01415216487788892,0.013915778265839346,0.01791316249411224,0.11472766723176721
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell11,narrow_36_385,ExtraTrees,16,0.014165706539290916,0.013539877811469953,0.013841948641415521,0.0886529376425575
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell11,narrow_36_385,RandomForest,16,0.01571378642365082,0.015211429901272623,0.0076750416405247796,0.04915601159837088
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell11,narrow_36_385,HistGB,16,0.0860130647874744,0.08568438614791636,-0.0004725700899430573,0.0030266494841708473
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell11,narrow_36_385,XGBoost,16,0.018296541481794645,0.016498159546844443,0.003742672251293434,0.023970533217967226
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell11,narrow_36_385,LightGBM,16,0.08601306438954298,0.08568438580709896,-0.00047257473117969385,0.0030266792097010295
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell11,narrow_36_385,CatBoost,16,0.019829439887337756,0.019625663145885677,0.0031266019604219444,0.02002481412198327
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell11,very_narrow_365_38,Ridge,16,0.02499241620721155,0.024974041376182362,-0.026973417854829408,0.1727554980182544
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell11,very_narrow_365_38,ExtraTrees,16,0.016247295330674472,0.01613862159476885,0.0031661526442038485,0.020278122698244472
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell11,very_narrow_365_38,RandomForest,16,0.01829350930075745,0.018128128839411832,-0.0050987919282432,0.03265601502915955
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell11,very_narrow_365_38,HistGB,16,0.0860130647874744,0.08568438614791636,-0.0004725700899430593,0.00302664948417086
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell11,very_narrow_365_38,XGBoost,16,0.022128517686700534,0.022099103893609234,-0.001861426345668211,0.011921797864138155
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell11,very_narrow_365_38,LightGBM,16,0.08601306438954298,0.08568438580709896,-0.00047257473117969423,0.003026679209701032
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell11,very_narrow_365_38,CatBoost,16,0.01990215524646158,0.01930490770384992,0.00784186492867861,0.05022445759142837
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell12,full_32_42,Ridge,16,0.011581413211036786,0.011372291579484209,0.015570591485566504,0.13569052378056098
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell12,full_32_42,ExtraTrees,16,0.010412944665671726,0.010236107239049826,0.012065440005505527,0.10514474517603176
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell12,full_32_42,RandomForest,16,0.012923568733885832,0.012793306166825504,0.005887577540405598,0.05130752296705295
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell12,full_32_42,HistGB,16,0.09013186096777978,0.08960006484068407,-0.0009935011590680722,0.008657904407517531
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell12,full_32_42,XGBoost,16,0.017819452316408194,0.0161774760895667,-0.0001343707991458806,0.0011709795439574936
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell12,full_32_42,LightGBM,16,0.09013186064519932,0.08960006455178396,-0.0009935057193676165,0.00865794414842489
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell12,full_32_42,CatBoost,16,0.016473534227935908,0.01607114184795594,0.00615645263033353,0.053650645373012035
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell12,medium_35_40,Ridge,16,0.01837330588800335,0.01714853433986454,0.00661469941566114,0.0576440547678639
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell12,medium_35_40,ExtraTrees,16,0.011842061673071473,0.011418334224575978,0.004326806824370078,0.037706125990159906
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell12,medium_35_40,RandomForest,16,0.013615423722565127,0.01340434787715503,-0.0014047933720479527,0.012242126359383577
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell12,medium_35_40,HistGB,16,0.09013186096777978,0.08960006484068407,-0.0009935011590681859,0.008657904407518522
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell12,medium_35_40,XGBoost,16,0.015350158656252272,0.014674687322668935,0.0035741555951189943,0.031147117643185285
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell12,medium_35_40,LightGBM,16,0.09013186064519932,0.08960006455178396,-0.0009935057193675226,0.00865794414842407
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell12,medium_35_40,CatBoost,16,0.018031344186645037,0.017970003693600762,-0.010134053616141744,0.08831360353068382
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell12,narrow_36_385,Ridge,16,0.01624640372042146,0.01578413797399107,0.011540421292440877,0.10056944922556155
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell12,narrow_36_385,ExtraTrees,16,0.011961491130645006,0.011442591064294393,0.008850876950227597,0.07713131067673
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell12,narrow_36_385,RandomForest,16,0.013603837258776164,0.013344887950500666,0.0012583212901384948,0.010965689717143814
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell12,narrow_36_385,HistGB,16,0.09013186096777978,0.08960006484068407,-0.0009935011590682917,0.008657904407519443
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell12,narrow_36_385,XGBoost,16,0.017865719612061536,0.016722156078203994,-0.0031452481195039747,0.02740938680145402
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell12,narrow_36_385,LightGBM,16,0.09013186064519932,0.08960006455178396,-0.000993505719367939,0.0086579441484277
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell12,narrow_36_385,CatBoost,16,0.01591414844447292,0.01563743285882281,0.00106889496597876,0.009314926663801425
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell12,very_narrow_365_38,Ridge,16,0.01569136340591835,0.01571216383676447,-0.0017388951745144889,0.015153669483145933
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell12,very_narrow_365_38,ExtraTrees,16,0.012143369824102183,0.011806565998964175,0.0045570278886816525,0.0397123963897599
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell12,very_narrow_365_38,RandomForest,16,0.014381088101162034,0.014059103894371152,-0.0016138831213782013,0.014064247094492915
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell12,very_narrow_365_38,HistGB,16,0.09013186096777978,0.08960006484068407,-0.0009935011590682878,0.00865790440751941
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell12,very_narrow_365_38,XGBoost,16,0.016687077637113842,0.01637867794777277,0.0026985693844997433,0.023516787630090078
