dataset,protocol,test_cell,row_index,cycle_number,stress_scenario,scenario_family,allowed_windows,removed_feature_group,measurement_source,model,window,selected_model,selected_window,mode,availability,true_soh,pred_soh,abs_error,feature_assembly_time_ms,inference_time_ms,total_update_time_ms,model_size_kb,n_experts,measurement_val_rmse
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell10,1,41.0,best_window_unavailable,consolidated_window_availability,medium_35_40;narrow_36_385;very_narrow_365_38,none,Fast-MAW-GME-K5-latency-aware,Fast-MAW-GME-K5-latency-aware,adaptive_windows,Fast-MAW-GME-K5-latency-aware,adaptive_windows,measurement_update,1.0,0.9310613545508472,0.9206283464782572,0.010433008072589955,1.1748300000817835,226.117714999873,227.29254499995477,7402.0673828125,5,0.013236629694530194
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell10,2,82.0,best_window_unavailable,consolidated_window_availability,medium_35_40;narrow_36_385;very_narrow_365_38,none,Fast-MAW-GME-K5-latency-aware,Fast-MAW-GME-K5-latency-aware,adaptive_windows,Fast-MAW-GME-K5-latency-aware,adaptive_windows,measurement_update,1.0,0.9089859115233752,0.9025920264725541,0.006393885050821058,0.9554299999763316,241.69872700008455,242.65415700006088,7402.0673828125,5,0.013236629694530194
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell10,3,123.0,best_window_unavailable,consolidated_window_availability,medium_35_40;narrow_36_385;very_narrow_365_38,none,Fast-MAW-GME-K5-latency-aware,Fast-MAW-GME-K5-latency-aware,adaptive_windows,Fast-MAW-GME-K5-latency-aware,adaptive_windows,measurement_update,1.0,0.8865421152322174,0.8793980049966477,0.007144110235569712,0.9376000000429485,231.75933600009557,232.69693600013852,7402.0673828125,5,0.013236629694530194
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell10,4,164.0,best_window_unavailable,consolidated_window_availability,medium_35_40;narrow_36_385;very_narrow_365_38,none,Fast-MAW-GME-K5-latency-aware,Fast-MAW-GME-K5-latency-aware,adaptive_windows,Fast-MAW-GME-K5-latency-aware,adaptive_windows,measurement_update,1.0,0.873160251745968,0.8723274790676536,0.0008327726783143863,1.0130490002211445,240.74974600011956,241.7627950003407,7402.0673828125,5,0.013236629694530194
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell10,5,205.0,best_window_unavailable,consolidated_window_availability,medium_35_40;narrow_36_385;very_narrow_365_38,none,Fast-MAW-GME-K5-latency-aware,Fast-MAW-GME-K5-latency-aware,adaptive_windows,Fast-MAW-GME-K5-latency-aware,adaptive_windows,measurement_update,1.0,0.8458324888319178,0.8451064152171406,0.0007260736147771674,0.7812800001829601,236.3060459999815,237.08732600016447,7402.0673828125,5,0.013236629694530194
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell10,6,246.0,best_window_unavailable,consolidated_window_availability,medium_35_40;narrow_36_385;very_narrow_365_38,none,Fast-MAW-GME-K5-latency-aware,Fast-MAW-GME-K5-latency-aware,adaptive_windows,Fast-MAW-GME-K5-latency-aware,adaptive_windows,measurement_update,1.0,0.8358083845187304,0.8384046920831353,0.002596307564404876,0.9205599999404512,241.43534599988925,242.3559059998297,7402.0673828125,5,0.013236629694530194
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell10,7,287.0,best_window_unavailable,consolidated_window_availability,medium_35_40;narrow_36_385;very_narrow_365_38,none,Fast-MAW-GME-K5-latency-aware,Fast-MAW-GME-K5-latency-aware,adaptive_windows,Fast-MAW-GME-K5-latency-aware,adaptive_windows,measurement_update,1.0,0.8137204558005094,0.809132240756371,0.004588215044138422,1.1484399999517336,232.31544599980225,233.46388599975398,7402.0673828125,5,0.013236629694530194
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell10,8,328.0,best_window_unavailable,consolidated_window_availability,medium_35_40;narrow_36_385;very_narrow_365_38,none,Fast-MAW-GME-K5-latency-aware,Fast-MAW-GME-K5-latency-aware,adaptive_windows,Fast-MAW-GME-K5-latency-aware,adaptive_windows,measurement_update,1.0,0.7980324581823464,0.797289003348535,0.00074345483381133,0.9571400000822905,230.62123599993356,231.57837600001585,7402.0673828125,5,0.013236629694530194
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell10,9,358.0,best_window_unavailable,consolidated_window_availability,medium_35_40;narrow_36_385;very_narrow_365_38,none,Fast-MAW-GME-K5-latency-aware,Fast-MAW-GME-K5-latency-aware,adaptive_windows,Fast-MAW-GME-K5-latency-aware,adaptive_windows,measurement_update,1.0,0.768157638181114,0.7613275136546779,0.006830124526436165,1.2541800001599768,231.41114600002766,232.66532600018763,7402.0673828125,5,0.013236629694530194
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell10,10,399.0,best_window_unavailable,consolidated_window_availability,medium_35_40;narrow_36_385;very_narrow_365_38,none,Fast-MAW-GME-K5-latency-aware,Fast-MAW-GME-K5-latency-aware,adaptive_windows,Fast-MAW-GME-K5-latency-aware,adaptive_windows,measurement_update,1.0,0.7490256379139131,0.7380564218381326,0.010969216075780497,0.9082799999760027,239.06617599982383,239.97445599979983,7402.0673828125,5,0.013236629694530194
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell10,11,440.0,best_window_unavailable,consolidated_window_availability,medium_35_40;narrow_36_385;very_narrow_365_38,none,Fast-MAW-GME-K5-latency-aware,Fast-MAW-GME-K5-latency-aware,adaptive_windows,Fast-MAW-GME-K5-latency-aware,adaptive_windows,measurement_update,1.0,0.7210822066507926,0.7133115942908985,0.007770612359894069,0.8080000000063592,220.3464350000104,221.15443500001675,7402.0673828125,5,0.013236629694530194
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell10,0,0.0,only_full_32_42,single_window_only_diagnostic,full_32_42,none,Best-single-selected,Best-single-selected,per_fold_selected,ExtraTrees,full_32_42,measurement_update,1.0,1.0,0.9975870521110759,0.0024129478889240996,0.4465000001800945,73.63567499987766,74.08217500005776,1868.14453125,1,0.012092062021428374
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell10,1,41.0,only_full_32_42,single_window_only_diagnostic,full_32_42,none,Best-single-selected,Best-single-selected,per_fold_selected,ExtraTrees,full_32_42,measurement_update,1.0,0.9310613545508472,0.9198977870295499,0.011163567521297213,0.5104800000026444,78.49686499980635,79.00734499980899,1868.14453125,1,0.012092062021428374
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell10,2,82.0,only_full_32_42,single_window_only_diagnostic,full_32_42,none,Best-single-selected,Best-single-selected,per_fold_selected,ExtraTrees,full_32_42,measurement_update,1.0,0.9089859115233752,0.9014794974282908,0.007506414095084346,0.5320699999629142,74.53809499997988,75.07016499994279,1868.14453125,1,0.012092062021428374
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell10,3,123.0,only_full_32_42,single_window_only_diagnostic,full_32_42,none,Best-single-selected,Best-single-selected,per_fold_selected,ExtraTrees,full_32_42,measurement_update,1.0,0.8865421152322174,0.878197586240272,0.008344528991945377,0.8234299998548522,81.05533599996306,81.87876599981792,1868.14453125,1,0.012092062021428374
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell10,4,164.0,only_full_32_42,single_window_only_diagnostic,full_32_42,none,Best-single-selected,Best-single-selected,per_fold_selected,ExtraTrees,full_32_42,measurement_update,1.0,0.873160251745968,0.8729130563634461,0.0002471953825219364,0.4967099998793856,78.83518500011633,79.33189499999571,1868.14453125,1,0.012092062021428374
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell10,5,205.0,only_full_32_42,single_window_only_diagnostic,full_32_42,none,Best-single-selected,Best-single-selected,per_fold_selected,ExtraTrees,full_32_42,measurement_update,1.0,0.8458324888319178,0.8457984135869425,3.407524497522907e-05,0.5527390001134336,76.40525400006482,76.95799300017825,1868.14453125,1,0.012092062021428374
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell10,6,246.0,only_full_32_42,single_window_only_diagnostic,full_32_42,none,Best-single-selected,Best-single-selected,per_fold_selected,ExtraTrees,full_32_42,measurement_update,1.0,0.8358083845187304,0.8395505520481418,0.0037421675294113665,0.9053609999227774,72.97563500014803,73.88099600007081,1868.14453125,1,0.012092062021428374
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell10,7,287.0,only_full_32_42,single_window_only_diagnostic,full_32_42,none,Best-single-selected,Best-single-selected,per_fold_selected,ExtraTrees,full_32_42,measurement_update,1.0,0.8137204558005094,0.8098896888189133,0.003830766981596123,0.5657200001678575,82.11376500003098,82.67948500019884,1868.14453125,1,0.012092062021428374
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell10,8,328.0,only_full_32_42,single_window_only_diagnostic,full_32_42,none,Best-single-selected,Best-single-selected,per_fold_selected,ExtraTrees,full_32_42,measurement_update,1.0,0.7980324581823464,0.8025282686779932,0.004495810495646846,0.489810000090074,79.10448600000564,79.59429600009571,1868.14453125,1,0.012092062021428374
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell10,9,358.0,only_full_32_42,single_window_only_diagnostic,full_32_42,none,Best-single-selected,Best-single-selected,per_fold_selected,ExtraTrees,full_32_42,measurement_update,1.0,0.768157638181114,0.7593995921651594,0.008758046015954646,0.6240699999580102,74.16016499996658,74.78423499992459,1868.14453125,1,0.012092062021428374
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell10,10,399.0,only_full_32_42,single_window_only_diagnostic,full_32_42,none,Best-single-selected,Best-single-selected,per_fold_selected,ExtraTrees,full_32_42,measurement_update,1.0,0.7490256379139131,0.7419860448388855,0.00703959307502755,0.43856999991476187,78.21480500001599,78.65337499993075,1868.14453125,1,0.012092062021428374
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell10,11,440.0,only_full_32_42,single_window_only_diagnostic,full_32_42,none,Best-single-selected,Best-single-selected,per_fold_selected,ExtraTrees,full_32_42,measurement_update,1.0,0.7210822066507926,0.7109110567922148,0.01017114985857781,0.6176100000629958,80.03965600005358,80.65726600011658,1868.14453125,1,0.012092062021428374
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell10,0,0.0,only_full_32_42,single_window_only_diagnostic,full_32_42,none,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,measurement_update,1.0,1.0,0.996943352408068,0.003056647591932027,0.7818500000666972,155.01657000004343,155.79842000011013,4311.26171875,3,0.012747373338246814
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell10,1,41.0,only_full_32_42,single_window_only_diagnostic,full_32_42,none,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,measurement_update,1.0,0.9310613545508472,0.9184561260136848,0.012605228537162394,0.8371510000415583,148.14153899988014,148.9786899999217,4311.26171875,3,0.012747373338246814
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell10,2,82.0,only_full_32_42,single_window_only_diagnostic,full_32_42,none,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,measurement_update,1.0,0.9089859115233752,0.9024679192790466,0.006517992244328585,0.7793099998707476,171.4450310000757,172.22434099994643,4311.26171875,3,0.012747373338246814
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell10,3,123.0,only_full_32_42,single_window_only_diagnostic,full_32_42,none,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,measurement_update,1.0,0.8865421152322174,0.8787418024248981,0.0078003128073192984,0.9688700001788675,158.48673100003907,159.45560100021794,4311.26171875,3,0.012747373338246814
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell10,4,164.0,only_full_32_42,single_window_only_diagnostic,full_32_42,none,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,measurement_update,1.0,0.873160251745968,0.8721469928113436,0.0010132589346244503,0.7574199998998665,164.22689099999843,164.9843109998983,4311.26171875,3,0.012747373338246814
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell10,5,205.0,only_full_32_42,single_window_only_diagnostic,full_32_42,none,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,measurement_update,1.0,0.8458324888319178,0.8446200260032254,0.0012124628286923622,0.9179609999137028,150.95042000007197,151.86838099998567,4311.26171875,3,0.012747373338246814
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell10,6,246.0,only_full_32_42,single_window_only_diagnostic,full_32_42,none,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,measurement_update,1.0,0.8358083845187304,0.8393075409598292,0.003499156441098772,0.8870799999840528,176.74660200009384,177.6336820000779,4311.26171875,3,0.012747373338246814
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell10,7,287.0,only_full_32_42,single_window_only_diagnostic,full_32_42,none,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,measurement_update,1.0,0.8137204558005094,0.8105722532895878,0.003148202510921627,0.8146709999437007,154.41286999998738,155.22754099993108,4311.26171875,3,0.012747373338246814
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell10,8,328.0,only_full_32_42,single_window_only_diagnostic,full_32_42,none,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,measurement_update,1.0,0.7980324581823464,0.8000732878977983,0.0020408297154519417,0.6112300000040705,156.22930200015617,156.84053200016024,4311.26171875,3,0.012747373338246814
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell10,9,358.0,only_full_32_42,single_window_only_diagnostic,full_32_42,none,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,measurement_update,1.0,0.768157638181114,0.7561942700152169,0.011963368165897159,0.7732300000498071,166.96919100013474,167.74242100018455,4311.26171875,3,0.012747373338246814
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell10,10,399.0,only_full_32_42,single_window_only_diagnostic,full_32_42,none,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,measurement_update,1.0,0.7490256379139131,0.7386307369895486,0.010394900924364459,0.8022800000162533,152.7871100001903,153.58939000020655,4311.26171875,3,0.012747373338246814
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell10,11,440.0,only_full_32_42,single_window_only_diagnostic,full_32_42,none,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,measurement_update,1.0,0.7210822066507926,0.7105507110063716,0.010531495644421018,0.8109899999908521,160.88438099995983,161.69537099995068,4311.26171875,3,0.012747373338246814
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell10,0,0.0,only_full_32_42,single_window_only_diagnostic,full_32_42,none,Fast-MAW-GME-K5-latency-aware,Fast-MAW-GME-K5-latency-aware,adaptive_windows,Fast-MAW-GME-K5-latency-aware,adaptive_windows,measurement_update,1.0,1.0,0.996943352408068,0.003056647591932027,0.8839399999942543,174.0921210000579,174.97606100005214,7402.0673828125,5,0.013236629694530194
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell10,1,41.0,only_full_32_42,single_window_only_diagnostic,full_32_42,none,Fast-MAW-GME-K5-latency-aware,Fast-MAW-GME-K5-latency-aware,adaptive_windows,Fast-MAW-GME-K5-latency-aware,adaptive_windows,measurement_update,1.0,0.9310613545508472,0.9184561260136848,0.012605228537162394,0.6875300000501738,158.63737100016806,159.32490100021823,7402.0673828125,5,0.013236629694530194
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell10,2,82.0,only_full_32_42,single_window_only_diagnostic,full_32_42,none,Fast-MAW-GME-K5-latency-aware,Fast-MAW-GME-K5-latency-aware,adaptive_windows,Fast-MAW-GME-K5-latency-aware,adaptive_windows,measurement_update,1.0,0.9089859115233752,0.9024679192790466,0.006517992244328585,0.7794199998443219,170.62227199994595,171.40169199979027,7402.0673828125,5,0.013236629694530194
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell10,3,123.0,only_full_32_42,single_window_only_diagnostic,full_32_42,none,Fast-MAW-GME-K5-latency-aware,Fast-MAW-GME-K5-latency-aware,adaptive_windows,Fast-MAW-GME-K5-latency-aware,adaptive_windows,measurement_update,1.0,0.8865421152322174,0.8787418024248981,0.0078003128073192984,0.8371199999146484,155.28115000006437,156.11826999997902,7402.0673828125,5,0.013236629694530194
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell10,4,164.0,only_full_32_42,single_window_only_diagnostic,full_32_42,none,Fast-MAW-GME-K5-latency-aware,Fast-MAW-GME-K5-latency-aware,adaptive_windows,Fast-MAW-GME-K5-latency-aware,adaptive_windows,measurement_update,1.0,0.873160251745968,0.8721469928113434,0.0010132589346245613,0.891839999894728,157.94988099992224,158.84172099981697,7402.0673828125,5,0.013236629694530194
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell10,5,205.0,only_full_32_42,single_window_only_diagnostic,full_32_42,none,Fast-MAW-GME-K5-latency-aware,Fast-MAW-GME-K5-latency-aware,adaptive_windows,Fast-MAW-GME-K5-latency-aware,adaptive_windows,measurement_update,1.0,0.8458324888319178,0.8446200260032254,0.0012124628286923622,0.7283610000285989,141.05763899988233,141.78599999991093,7402.0673828125,5,0.013236629694530194
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell10,6,246.0,only_full_32_42,single_window_only_diagnostic,full_32_42,none,Fast-MAW-GME-K5-latency-aware,Fast-MAW-GME-K5-latency-aware,adaptive_windows,Fast-MAW-GME-K5-latency-aware,adaptive_windows,measurement_update,1.0,0.8358083845187304,0.8393075409598292,0.003499156441098772,0.7506499998726213,180.97329199986234,181.72394199973496,7402.0673828125,5,0.013236629694530194
