scenario,scenario_description,exclude_outliers,test_cell,window,model_name,n_features,val_rmse,weight
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",True,Cell53,very_narrow_335_340,XGBoost,8,0.0050815534415025575,0.03329465229148455
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",True,Cell53,very_narrow_335_340,LightGBM,8,0.006448274080895452,0.026237815480742988
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",True,Cell53,very_narrow_335_340,CatBoost,8,0.007836344492384661,0.021590254504995195
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",True,Cell54,full_27_36,Ridge,8,0.02199933217762553,0.009318923056791701
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",True,Cell54,full_27_36,ExtraTrees,8,0.012073822827590607,0.016979709755865113
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",True,Cell54,full_27_36,RandomForest,8,0.013954747952631765,0.014691059332538354
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",True,Cell54,full_27_36,HistGB,8,0.014686740797451173,0.013958851748809094
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",True,Cell54,full_27_36,XGBoost,8,0.012853455468455385,0.015949797940209582
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",True,Cell54,full_27_36,LightGBM,8,0.01277518732800799,0.01604751549346843
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",True,Cell54,full_27_36,CatBoost,8,0.012777272941219603,0.016044896086002795
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",True,Cell54,medium_32_35,Ridge,8,0.00884755143054444,0.023171376504442
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",True,Cell54,medium_32_35,ExtraTrees,8,0.0051483190776156875,0.03982072124035042
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",True,Cell54,medium_32_35,RandomForest,8,0.005128687659551163,0.03997314536011587
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",True,Cell54,medium_32_35,HistGB,8,0.008544419897773714,0.0239934295799818
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",True,Cell54,medium_32_35,XGBoost,8,0.0053483399704586125,0.038331481332689495
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",True,Cell54,medium_32_35,LightGBM,8,0.008975689667759816,0.02284057896786689
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",True,Cell54,medium_32_35,CatBoost,8,0.007764719559928812,0.026402745320495653
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",True,Cell54,narrow_33_345,Ridge,8,0.010236053381449874,0.020028224661528652
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",True,Cell54,narrow_33_345,ExtraTrees,8,0.005512850543853511,0.0371876225459572
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",True,Cell54,narrow_33_345,RandomForest,8,0.005745400111695709,0.035682427027444646
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",True,Cell54,narrow_33_345,HistGB,8,0.006987977892610246,0.029337511770751872
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",True,Cell54,narrow_33_345,XGBoost,8,0.005163779463982719,0.039701497995467225
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",True,Cell54,narrow_33_345,LightGBM,8,0.0070355605982339395,0.029139097418024076
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",True,Cell54,narrow_33_345,CatBoost,8,0.008619181915929842,0.02378531294499063
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",True,Cell54,paper_335_350,Ridge,8,0.008347549509562109,0.024559295063244058
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",True,Cell54,paper_335_350,ExtraTrees,8,0.004137042098024783,0.04955465200721206
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",True,Cell54,paper_335_350,RandomForest,8,0.004436381641136873,0.04621101869193601
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",True,Cell54,paper_335_350,HistGB,8,0.00696562862905887,0.029431641227851593
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",True,Cell54,paper_335_350,XGBoost,8,0.004757223005478752,0.043094415770096
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",True,Cell54,paper_335_350,LightGBM,8,0.006263951229004706,0.03272851947167929
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",True,Cell54,paper_335_350,CatBoost,8,0.007128472246626145,0.028759302465872646
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",True,Cell54,very_narrow_335_340,Ridge,8,0.010112402659814328,0.02027312214700392
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",True,Cell54,very_narrow_335_340,ExtraTrees,8,0.004843851216838134,0.04232370992394918
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",True,Cell54,very_narrow_335_340,RandomForest,8,0.005598743365828955,0.03661711164213264
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",True,Cell54,very_narrow_335_340,HistGB,8,0.008284705080996577,0.02474559173719512
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",True,Cell54,very_narrow_335_340,XGBoost,8,0.005401647103374691,0.037953200865942484
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",True,Cell54,very_narrow_335_340,LightGBM,8,0.007230485161904552,0.028353545983056002
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",True,Cell54,very_narrow_335_340,CatBoost,8,0.008910009992427328,0.023008946919037657
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",True,Cell55,full_27_36,Ridge,8,0.02112096273820722,0.00634656721227161
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",True,Cell55,full_27_36,ExtraTrees,8,0.009484506430713696,0.014133105683438807
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",True,Cell55,full_27_36,RandomForest,8,0.012137258514213827,0.011044138383740049
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",True,Cell55,full_27_36,HistGB,8,0.012598152258812603,0.010640097366409258
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",True,Cell55,full_27_36,XGBoost,8,0.011795616471467239,0.011364014738499495
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",True,Cell55,full_27_36,LightGBM,8,0.01117940129160435,0.011990405359918705
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",True,Cell55,full_27_36,CatBoost,8,0.007782823463408253,0.017223248281209823
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",True,Cell55,medium_32_35,Ridge,8,0.007036737214904016,0.01904938020051029
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",True,Cell55,medium_32_35,ExtraTrees,8,0.0025409766282310006,0.05275339570161738
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",True,Cell55,medium_32_35,RandomForest,8,0.0030041998800662763,0.04461927708880023
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",True,Cell55,medium_32_35,HistGB,8,0.006238663559291379,0.02148624572156875
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",True,Cell55,medium_32_35,XGBoost,8,0.004348337991486185,0.030826804417227467
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",True,Cell55,medium_32_35,LightGBM,8,0.006593411957356899,0.020330213042412847
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",True,Cell55,medium_32_35,CatBoost,8,0.004066866391433933,0.0329603509351622
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",True,Cell55,narrow_33_345,Ridge,8,0.0065550541975196944,0.02044917777041889
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",True,Cell55,narrow_33_345,ExtraTrees,8,0.002406479646291825,0.05570174518645459
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",True,Cell55,narrow_33_345,RandomForest,8,0.0028257242636301324,0.04743746600552035
