dataset,test_cell,deployment_model,expert_window,expert_model,expert_inner_rmse,expert_rank_score,expert_weight,expert_model_size_kb,n_features
Dataset 3,Cell53,Fast-MAW-GME-K5-latency-aware,paper_335_350,ExtraTrees,0.002928506277332179,0.003479049671349986,0.20524295808888776,16059.556640625,18
Dataset 3,Cell53,Fast-MAW-GME-K5-latency-aware,paper_335_350,RandomForest,0.0030199643380292717,0.0035101326615302915,0.2034254921149913,4449.96875,18
Dataset 3,Cell53,Fast-MAW-GME-K5-latency-aware,very_narrow_335_340,RandomForest,0.0030379311638532684,0.0035309660659900936,0.2022252445133476,4449.2158203125,18
Dataset 3,Cell53,Fast-MAW-GME-K5-latency-aware,medium_32_35,RandomForest,0.0031347672099786804,0.0036435273354234205,0.19597781841657563,4449.251953125,18
Dataset 3,Cell53,Fast-MAW-GME-K5-latency-aware,very_narrow_335_340,ExtraTrees,0.003112201645398171,0.003697282460072611,0.19312848686619769,16061.466796875,18
Dataset 3,Cell54,MAW-GME-full-50experts,paper_335_350,RandomForest,0.002841697637762374,0.003302943558844453,0.03866920099629238,4438.71875,18
Dataset 3,Cell54,MAW-GME-full-50experts,paper_335_350,ExtraTrees,0.0028365073492068946,0.003369752470022892,0.03790254541220163,16060.119140625,18
Dataset 3,Cell54,MAW-GME-full-50experts,paper_335_350,XGBoost,0.003251494283638236,0.003664210871471395,0.034856680186172134,596.30859375,18
Dataset 3,Cell54,MAW-GME-full-50experts,very_narrow_335_340,ExtraTrees,0.0030988553581885086,0.0036814258650217997,0.03469368467393335,16060.060546875,18
Dataset 3,Cell54,MAW-GME-full-50experts,medium_32_35,RandomForest,0.003268453005324155,0.0037989194201668813,0.03362067596474712,4434.345703125,18
Dataset 3,Cell54,MAW-GME-full-50experts,very_narrow_335_340,RandomForest,0.0033458298122404978,0.003888909757452436,0.03284268717646265,4442.59765625,18
Dataset 3,Cell54,MAW-GME-full-50experts,narrow_33_345,RandomForest,0.003367667650170888,0.003914319565443181,0.03262948939607608,4448.84375,18
Dataset 3,Cell54,MAW-GME-full-50experts,narrow_33_345,XGBoost,0.003563815819609342,0.00401694880930517,0.03179583887006999,609.4013671875,18
Dataset 3,Cell54,MAW-GME-full-50experts,narrow_33_345,ExtraTrees,0.003403745755101109,0.0040436395300374175,0.031585965623285236,16063.775390625,18
Dataset 3,Cell54,MAW-GME-full-50experts,medium_32_35,XGBoost,0.0035877481284144848,0.004043880895098572,0.03158408037249038,607.595703125,18
Dataset 3,Cell54,MAW-GME-full-50experts,medium_32_35,ExtraTrees,0.0034351343942944654,0.004080917468025188,0.03129743815569012,16060.10546875,18
Dataset 3,Cell54,MAW-GME-full-50experts,very_narrow_335_340,XGBoost,0.0036326191221384236,0.004094657130892773,0.031192419546085943,607.8212890625,18
Dataset 3,Cell54,MAW-GME-full-50experts,medium_32_35,ElasticNet,0.004893931558219435,0.005008566062173851,0.02550077576199182,2.2255859375,18
Dataset 3,Cell54,MAW-GME-full-50experts,paper_335_350,ElasticNet,0.005614609048874031,0.005746591016235938,0.02222576000796285,2.2392578125,18
Dataset 3,Cell54,MAW-GME-full-50experts,medium_32_35,Ridge,0.005815300866352377,0.0059485124547721735,0.021471310904426454,2.1435546875,18
Dataset 3,Cell54,MAW-GME-full-50experts,medium_32_35,SVR-RBF,0.005812516413331617,0.006128585236239544,0.020840432452306136,18.310546875,18
Dataset 3,Cell54,MAW-GME-full-50experts,narrow_33_345,SVR-RBF,0.006206732743206454,0.006549443793503033,0.01950125599406082,18.56640625,18
Dataset 3,Cell54,MAW-GME-full-50experts,very_narrow_335_340,CatBoost,0.005969918901990312,0.006604493033655335,0.01933871093669343,202.6953125,18
Dataset 3,Cell54,MAW-GME-full-50experts,paper_335_350,LightGBM,0.005889132241084544,0.006610947642669307,0.01931982958475057,557.55859375,18
Dataset 3,Cell54,MAW-GME-full-50experts,narrow_33_345,ElasticNet,0.006668826906317556,0.0068256003033870215,0.01871225712739512,2.2392578125,18
Dataset 3,Cell54,MAW-GME-full-50experts,paper_335_350,CatBoost,0.006176878957578268,0.006833517217519561,0.018690578230364643,202.68359375,18
Dataset 3,Cell54,MAW-GME-full-50experts,paper_335_350,HistGB,0.006116127474721877,0.006834786124084042,0.018687108251600113,448.2197265625,18
Dataset 3,Cell54,MAW-GME-full-50experts,full_27_36,RandomForest,0.005894213179829836,0.006850932078425954,0.0186430674185061,4448.240234375,18
Dataset 3,Cell54,MAW-GME-full-50experts,narrow_33_345,LightGBM,0.0062240743935802235,0.006986389294709975,0.018281602533809584,563.4775390625,18
Dataset 3,Cell54,MAW-GME-full-50experts,medium_32_35,HistGB,0.006279727000498794,0.00701801888963145,0.01819920907380059,456.32421875,18
Dataset 3,Cell54,MAW-GME-full-50experts,full_27_36,ExtraTrees,0.005952724684614532,0.007071773258685402,0.01806087239615403,16056.421875,18
Dataset 3,Cell54,MAW-GME-full-50experts,narrow_33_345,HistGB,0.006411497710715119,0.00716419871994895,0.017827869069856676,459.470703125,18
Dataset 3,Cell54,MAW-GME-full-50experts,medium_32_35,CatBoost,0.006599883868927658,0.007301368297001674,0.017492940353580216,202.318359375,18
Dataset 3,Cell54,MAW-GME-full-50experts,full_27_36,XGBoost,0.006520263989051913,0.007351830972268473,0.017372869670352172,630.814453125,18
Dataset 3,Cell54,MAW-GME-full-50experts,paper_335_350,Ridge,0.007199295633229957,0.007364835369091504,0.01734219371181865,2.1572265625,18
Dataset 3,Cell54,MAW-GME-full-50experts,narrow_33_345,CatBoost,0.006819423005540609,0.007544190548121834,0.016929901880746338,202.60546875,18
Dataset 3,Cell54,MAW-GME-full-50experts,very_narrow_335_340,LightGBM,0.0067232076957506595,0.00754702437818227,0.016923544885075484,569.822265625,18
Dataset 3,Cell54,MAW-GME-full-50experts,medium_32_35,LightGBM,0.006782366479058341,0.007613686923991196,0.016775368959843176,566.3525390625,18
Dataset 3,Cell54,MAW-GME-full-50experts,paper_335_350,SVR-RBF,0.007281580759699947,0.0076855793804328516,0.016618448986300393,18.32421875,18
Dataset 3,Cell54,MAW-GME-full-50experts,very_narrow_335_340,HistGB,0.007005650291429104,0.007828677601750083,0.016314685365631822,459.091796875,18
Dataset 3,Cell54,MAW-GME-full-50experts,narrow_33_345,Ridge,0.00787873235931486,0.008059894981344823,0.015846660145993983,2.1572265625,18
Dataset 3,Cell54,MAW-GME-full-50experts,very_narrow_335_340,ElasticNet,0.008880362393632376,0.009093553782780718,0.014045381777629005,2.3212890625,18
Dataset 3,Cell54,MAW-GME-full-50experts,full_27_36,LightGBM,0.008330440888235632,0.009350978723985761,0.01365872410056067,572.5224609375,18
Dataset 3,Cell54,MAW-GME-full-50experts,medium_32_35,KNN,0.008850813574185866,0.009433800839637876,0.013538810266549517,33.12109375,18
Dataset 3,Cell54,MAW-GME-full-50experts,full_27_36,HistGB,0.008839664017156426,0.00987805227851022,0.012929922027950416,457.4560546875,18
Dataset 3,Cell54,MAW-GME-full-50experts,full_27_36,CatBoost,0.009133499655530179,0.01010433516837939,0.0126403614405485,202.666015625,18
Dataset 3,Cell54,MAW-GME-full-50experts,narrow_33_345,KNN,0.01002662630959832,0.010687164021299761,0.01195101481400243,33.134765625,18
Dataset 3,Cell54,MAW-GME-full-50experts,paper_335_350,KNN,0.01133157055932536,0.012078075859924327,0.010574736471460686,33.134765625,18
Dataset 3,Cell54,MAW-GME-full-50experts,very_narrow_335_340,SVR-RBF,0.0119170195424565,0.012613972157967668,0.010125476114432186,21.91796875,18
Dataset 3,Cell54,MAW-GME-full-50experts,very_narrow_335_340,Ridge,0.012665990660749187,0.012963728642404108,0.009852294817993138,2.2392578125,18
Dataset 3,Cell54,MAW-GME-full-50experts,full_27_36,ElasticNet,0.013325612592600327,0.013635500780175851,0.009366908002747235,2.19921875,18
Dataset 3,Cell54,MAW-GME-full-50experts,very_narrow_335_340,KNN,0.012878434022859077,0.013727627009556178,0.009304046643968241,33.216796875,18
Dataset 3,Cell54,MAW-GME-full-50experts,full_27_36,Ridge,0.014405694212978847,0.014733169588213267,0.00866904352069088,2.1162109375,18
Dataset 3,Cell54,MAW-GME-full-50experts,full_27_36,SVR-RBF,0.015308721366428978,0.016178037529709904,0.007894807751913289,20.462890625,18
Dataset 3,Cell54,MAW-GME-full-50experts,full_27_36,KNN,0.020447332593808747,0.021793746463171997,0.005860512173025625,33.09375,18
Dataset 3,Cell54,Fast-MAW-GME-K3-latency-aware,paper_335_350,RandomForest,0.002841697637762374,0.003302943558844453,0.34703174206126136,4438.71875,18
Dataset 3,Cell54,Fast-MAW-GME-K3-latency-aware,paper_335_350,ExtraTrees,0.0028365073492068946,0.003369752470022892,0.34015149069704215,16060.119140625,18
Dataset 3,Cell54,Fast-MAW-GME-K3-latency-aware,paper_335_350,XGBoost,0.003251494283638236,0.003664210871471395,0.31281676724169644,596.30859375,18
Dataset 3,Cell54,Fast-MAW-GME-K5-latency-aware,paper_335_350,RandomForest,0.002841697637762374,0.003302943558844453,0.21513631557349253,4438.71875,18
Dataset 3,Cell54,Fast-MAW-GME-K5-latency-aware,paper_335_350,ExtraTrees,0.0028365073492068946,0.003369752470022892,0.21087102295234572,16060.119140625,18
Dataset 3,Cell54,Fast-MAW-GME-K5-latency-aware,paper_335_350,XGBoost,0.003251494283638236,0.003664210871471395,0.19392533476695403,596.30859375,18
Dataset 3,Cell54,Fast-MAW-GME-K5-latency-aware,very_narrow_335_340,ExtraTrees,0.0030988553581885086,0.0036814258650217997,0.19301850832486053,16060.060546875,18
Dataset 3,Cell54,Fast-MAW-GME-K5-latency-aware,medium_32_35,RandomForest,0.003268453005324155,0.0037989194201668813,0.18704881838234713,4434.345703125,18
Dataset 3,Cell55,MAW-GME-full-50experts,paper_335_350,ExtraTrees,0.0018279445043406766,0.0021717478216893202,0.04595668656153381,16127.197265625,18
Dataset 3,Cell55,MAW-GME-full-50experts,paper_335_350,RandomForest,0.0021465710614836857,0.0024951519520144206,0.04000012641197837,4452.78125,18
Dataset 3,Cell55,MAW-GME-full-50experts,very_narrow_335_340,ExtraTrees,0.0021500486703139466,0.0025544467020118533,0.03907163250030001,16132.904296875,18
Dataset 3,Cell55,MAW-GME-full-50experts,very_narrow_335_340,RandomForest,0.0022598439162989387,0.002626798011890083,0.037995465617268666,4455.53515625,18
Dataset 3,Cell55,MAW-GME-full-50experts,narrow_33_345,ExtraTrees,0.0023074921673445275,0.002741503630600869,0.03640572579500925,16135.634765625,18
Dataset 3,Cell55,MAW-GME-full-50experts,narrow_33_345,RandomForest,0.002412160058802105,0.0028038289365515975,0.03559647888394278,4452.359375,18
Dataset 3,Cell55,MAW-GME-full-50experts,medium_32_35,ExtraTrees,0.0025517755629394833,0.0030317612095034597,0.03292029200161241,16143.35546875,18
Dataset 3,Cell55,MAW-GME-full-50experts,medium_32_35,RandomForest,0.0026618319853183472,0.003094039986811127,0.03225765385962658,4456.845703125,18
Dataset 3,Cell55,MAW-GME-full-50experts,medium_32_35,ElasticNet,0.0031131322704518417,0.003186067812235948,0.03132591210284735,2.2265625,18
Dataset 3,Cell55,MAW-GME-full-50experts,paper_335_350,Ridge,0.0033321945986308056,0.003408814679510737,0.02927894593665657,2.1572265625,18
Dataset 3,Cell55,MAW-GME-full-50experts,very_narrow_335_340,XGBoost,0.003034411856021136,0.0034194153067714068,0.029188177703806103,587.646484375,18
Dataset 3,Cell55,MAW-GME-full-50experts,paper_335_350,ElasticNet,0.003425756820112772,0.003506285690580187,0.028465024717416368,2.2392578125,18
Dataset 3,Cell55,MAW-GME-full-50experts,paper_335_350,XGBoost,0.003165348768181542,0.00356658258151101,0.02798379439701849,584.38671875,18
Dataset 3,Cell55,MAW-GME-full-50experts,narrow_33_345,ElasticNet,0.003670553724519408,0.003756853604535265,0.026566520375786152,2.240234375,18
Dataset 3,Cell55,MAW-GME-full-50experts,medium_32_35,XGBoost,0.0033541622058083248,0.0037793265953437673,0.026408548426700037,585.0927734375,18
Dataset 3,Cell55,MAW-GME-full-50experts,narrow_33_345,XGBoost,0.0034079829302658335,0.0038400246305134614,0.025991118076346645,582.3974609375,18
Dataset 3,Cell55,MAW-GME-full-50experts,medium_32_35,Ridge,0.003867377891768856,0.003955968243983131,0.025229358541275414,2.1435546875,18
Dataset 3,Cell55,MAW-GME-full-50experts,very_narrow_335_340,ElasticNet,0.0042247463981171015,0.004326170136641541,0.023070420173584492,2.3212890625,18
Dataset 3,Cell55,MAW-GME-full-50experts,narrow_33_345,Ridge,0.004765941807703233,0.004875529299059625,0.02047092380491854,2.1572265625,18
Dataset 3,Cell55,MAW-GME-full-50experts,very_narrow_335_340,CatBoost,0.004628852404357734,0.005120881959315629,0.019490118965968965,202.515625,18
Dataset 3,Cell55,MAW-GME-full-50experts,paper_335_350,CatBoost,0.00481443838187928,0.005326305031094358,0.01873843227752696,202.73828125,18
Dataset 3,Cell55,MAW-GME-full-50experts,narrow_33_345,CatBoost,0.005028690448234868,0.00556325025824446,0.017940342329127435,202.74609375,18
Dataset 3,Cell55,MAW-GME-full-50experts,narrow_33_345,HistGB,0.005208418473030654,0.005820498108571095,0.017147436553170196,459.626953125,18
Dataset 3,Cell55,MAW-GME-full-50experts,very_narrow_335_340,Ridge,0.005707199656645772,0.005841358140745812,0.017086201570269875,2.2392578125,18
Dataset 3,Cell55,MAW-GME-full-50experts,full_27_36,ExtraTrees,0.004990237636893391,0.005928809633864572,0.016834176052321334,16128.28125,18
Dataset 3,Cell55,MAW-GME-full-50experts,medium_32_35,CatBoost,0.0054147803708023984,0.005990344862999397,0.01666124892123032,202.701171875,18
Dataset 3,Cell55,MAW-GME-full-50experts,paper_335_350,HistGB,0.005426555388152738,0.006066048794988241,0.01645331785794684,462.681640625,18
Dataset 3,Cell55,MAW-GME-full-50experts,narrow_33_345,LightGBM,0.005497569774982293,0.006170552381399173,0.016174667287992696,566.7900390625,18
Dataset 3,Cell55,MAW-GME-full-50experts,medium_32_35,HistGB,0.005679397049784878,0.006346672210442623,0.01572582180571712,453.67578125,18
Dataset 3,Cell55,MAW-GME-full-50experts,narrow_33_345,SVR-RBF,0.006050606079340746,0.006383532453167549,0.015635016800023133,17.9609375,18
Dataset 3,Cell55,MAW-GME-full-50experts,very_narrow_335_340,HistGB,0.0057837173503160096,0.006463547165167058,0.015441465271910516,458.310546875,18
Dataset 3,Cell55,MAW-GME-full-50experts,paper_335_350,LightGBM,0.00583059957413519,0.0065455064391358765,0.015248115932027477,571.603515625,18
Dataset 3,Cell55,MAW-GME-full-50experts,full_27_36,RandomForest,0.005926017275313491,0.006888477211008601,0.014488927748814384,4453.162109375,18
Dataset 3,Cell55,MAW-GME-full-50experts,very_narrow_335_340,LightGBM,0.006204170902135077,0.00696394286299902,0.014331916867104383,567.591796875,18
Dataset 3,Cell55,MAW-GME-full-50experts,medium_32_35,LightGBM,0.00642023044213599,0.007207320837898009,0.013847955053502692,567.501953125,18
Dataset 3,Cell55,MAW-GME-full-50experts,full_27_36,XGBoost,0.006683128563830179,0.00753481920465117,0.013246059172426343,634.794921875,18
Dataset 3,Cell55,MAW-GME-full-50experts,full_27_36,CatBoost,0.0072247895578949495,0.007992793526570603,0.01248708205664586,202.673828125,18
Dataset 3,Cell55,MAW-GME-full-50experts,full_27_36,LightGBM,0.00762844738133859,0.008564285037142074,0.011653824753361287,576.4892578125,18
Dataset 3,Cell55,MAW-GME-full-50experts,medium_32_35,KNN,0.00810219177977535,0.008636431705816546,0.011556471623228438,33.24609375,18
Dataset 3,Cell55,MAW-GME-full-50experts,paper_335_350,SVR-RBF,0.008472890416090971,0.008941377286746391,0.011162338717491501,18.6875,18
Dataset 3,Cell55,MAW-GME-full-50experts,full_27_36,HistGB,0.008124682601223834,0.00908075772774971,0.010991008303619333,460.9716796875,18
Dataset 3,Cell55,MAW-GME-full-50experts,medium_32_35,SVR-RBF,0.008870778341477226,0.009354558353345236,0.010669310408453444,16.978515625,18
Dataset 3,Cell55,MAW-GME-full-50experts,narrow_33_345,KNN,0.00891389791237832,0.00950175003385917,0.010504032215429322,33.259765625,18
Dataset 3,Cell55,MAW-GME-full-50experts,paper_335_350,KNN,0.010309691922808678,0.010989593614325811,0.009081928429959888,33.259765625,18
Dataset 3,Cell55,MAW-GME-full-50experts,very_narrow_335_340,SVR-RBF,0.010945817591085032,0.011576886140465542,0.008621204879784124,19.375,18
Dataset 3,Cell55,MAW-GME-full-50experts,full_27_36,ElasticNet,0.012917753245582062,0.013218136911890215,0.007550740218294563,2.1982421875,18
Dataset 3,Cell55,MAW-GME-full-50experts,very_narrow_335_340,KNN,0.012925284538540374,0.013778461841075892,0.007243676559355083,33.341796875,18
Dataset 3,Cell55,MAW-GME-full-50experts,full_27_36,Ridge,0.013877462369544225,0.014192929790244689,0.007032143796420264,2.1162109375,18
Dataset 3,Cell55,MAW-GME-full-50experts,full_27_36,SVR-RBF,0.013973663699864339,0.014775453076891694,0.006754901215585578,20.947265625,18
Dataset 3,Cell55,MAW-GME-full-50experts,full_27_36,KNN,0.015560868947839217,0.016586601914958282,0.006017310467662591,33.21875,18
Dataset 3,Cell55,Fast-MAW-GME-K3-latency-aware,paper_335_350,ExtraTrees,0.0018279445043406766,0.0021717478216893202,0.36756984690463623,16127.197265625,18
Dataset 3,Cell55,Fast-MAW-GME-K3-latency-aware,paper_335_350,RandomForest,0.0021465710614836857,0.0024951519520144206,0.3199282072203048,4452.78125,18
Dataset 3,Cell55,Fast-MAW-GME-K3-latency-aware,very_narrow_335_340,ExtraTrees,0.0021500486703139466,0.0025544467020118533,0.3125019458750589,16132.904296875,18
Dataset 3,Cell55,Fast-MAW-GME-K5-latency-aware,paper_335_350,ExtraTrees,0.0018279445043406766,0.0021717478216893202,0.23044060691833518,16127.197265625,18
Dataset 3,Cell55,Fast-MAW-GME-K5-latency-aware,paper_335_350,RandomForest,0.0021465710614836857,0.0024951519520144206,0.20057262820382898,4452.78125,18
Dataset 3,Cell55,Fast-MAW-GME-K5-latency-aware,very_narrow_335_340,ExtraTrees,0.0021500486703139466,0.0025544467020118533,0.1959168813139688,16132.904296875,18
Dataset 3,Cell55,Fast-MAW-GME-K5-latency-aware,very_narrow_335_340,RandomForest,0.0022598439162989387,0.002626798011890083,0.19052065786476285,4455.53515625,18
Dataset 3,Cell55,Fast-MAW-GME-K5-latency-aware,narrow_33_345,ExtraTrees,0.0023074921673445275,0.002741503630600869,0.18254922569910415,16135.634765625,18
